Wall time,Step,Value
1716460783.7873511,1,1.0341781377792358
1716462425.369258,2,0.6678285598754883
1716464069.8184118,3,0.539302408695221
1716465711.6723664,4,0.47366514801979065
1716467347.9963455,5,0.42691826820373535
1716468979.0096905,6,0.38066306710243225
1716470621.7950962,7,0.3530334234237671
1716472270.8909504,8,0.3294927179813385
1716473916.1241949,9,0.31697705388069153
1716475558.8115885,10,0.2998135983943939
1716477202.8573864,11,0.2852485775947571
1716478843.5913415,12,0.2780535817146301
1716480487.9950068,13,0.26598140597343445
1716482125.8896317,14,0.2548943758010864
1716483769.7703257,15,0.24963004887104034
1716485416.1761239,16,0.24493835866451263
1716487055.1709077,17,0.24015450477600098
1716488698.5178847,18,0.23348557949066162
1716490345.8604677,19,0.22633296251296997
1716491987.8526669,20,0.22245003283023834
1716493628.4551091,21,0.2173953652381897
1716495270.893733,22,0.21298456192016602
1716496921.0866568,23,0.2074149250984192
1716498568.1874652,24,0.20722633600234985
1716500216.9876451,25,0.20576633512973785
1716501859.293727,26,0.19839829206466675
1716503496.3627584,27,0.19629015028476715
1716505141.7188888,28,0.19112707674503326
1716506784.5296986,29,0.18954145908355713
1716508425.895501,30,0.18576011061668396
1716510070.3476646,31,0.1864767223596573
1716511714.4839542,32,0.1814553290605545
1716513358.0745242,33,0.1768285483121872
1716515005.2769387,34,0.17483393847942352
1716516652.6383698,35,0.172602578997612
1716518297.3248513,36,0.1797608733177185
1716519936.9214709,37,0.16843830049037933
1716521576.6827943,38,0.16621656715869904
1716523219.793581,39,0.1634206920862198
1716524861.335507,40,0.16482886672019958
1716526508.0411603,41,0.1600974053144455
1716528154.8327968,42,0.1585102528333664
1716529801.135583,43,0.156183123588562
1716531442.4459302,44,0.15556420385837555
1716533088.8974493,45,0.15410058200359344
1716534738.3695512,46,0.15446771681308746
1716536387.7201388,47,0.15013067424297333
1716538034.6126208,48,0.14764487743377686
1716539682.3980615,49,0.14558209478855133
1716541338.4879284,50,0.14414814114570618
1716542991.8137462,51,0.14252382516860962
1716544638.0303972,52,0.1415444165468216
1716546282.5426302,53,0.14328886568546295
1716547931.793859,54,0.13994643092155457
1716549579.9273252,55,0.13679048418998718
1716551224.6485102,56,0.13508354127407074
1716552881.145833,57,0.13427184522151947
1716554531.5966637,58,0.13293032348155975
1716556176.2728944,59,0.13337822258472443
1716557819.2509947,60,0.1310727745294571
1716559471.4052393,61,0.12991420924663544
1716561122.0532107,62,0.12978890538215637
1716562771.0652459,63,0.12761232256889343
1716564419.263424,64,0.12671077251434326
1716566069.473066,65,0.1257019191980362
1716567707.8342588,66,0.12406587600708008
1716569357.0304747,67,0.12344887852668762
1716571006.9862561,68,0.12245815247297287
1716572659.6442487,69,0.12111981958150864
1716574305.1370306,70,0.12106341123580933
1716575960.1947193,71,0.11897963285446167
1716577613.5095928,72,0.11862020194530487
1716579264.016022,73,0.11817248165607452
1716580915.813085,74,0.11691239476203918
1716582570.7856143,75,0.1163429468870163
1716584221.1155596,76,0.11522354930639267
1716585872.2444508,77,0.11459394544363022
1716587526.2391274,78,0.11399967223405838
1716589180.0704377,79,0.1131671741604805
1716590828.634835,80,0.11254852265119553
1716592479.0946662,81,0.111619733273983
1716594131.4165387,82,0.11146360635757446
1716595777.3984103,83,0.11071928590536118
1716597426.2079782,84,0.10975256562232971
1716599072.7387652,85,0.10994766652584076
1716600720.7378058,86,0.1087617352604866
1716602372.2622817,87,0.10863278806209564
1716604029.372329,88,0.10771072655916214
1716605681.597853,89,0.10750371962785721
1716607332.137288,90,0.10706619173288345
1716608982.4217362,91,0.10675577074289322
1716610633.2153566,92,0.10625320672988892
1716612286.3891368,93,0.10592705011367798
1716613936.6873767,94,0.10527869313955307
1716615592.0510519,95,0.10471474379301071
1716617244.5726674,96,0.10453589260578156
1716618901.2679644,97,0.1045665442943573
1716620553.2989368,98,0.10443985462188721
1716622203.0542166,99,0.10388340055942535
1716623855.837697,100,0.10377149283885956
